Gender_f,Gender_m,10board_0,10board_board of secondary education,10board_cbse,10board_icse,10board_matriculation,10board_other,10board_rbse,10board_ssc,10board_state board,10board_up,10board_up board,10board_wbbse,12board_0,12board_board of intermediate,12board_board of intermediate education,12board_cbse,12board_chse,12board_icse,12board_isc,12board_mp board,12board_other,12board_rbse,12board_state board,12board_up,12board_up board,Degree_B.Tech/B.E.,Degree_MCA,Degree_other,Specialization_computer application,Specialization_computer engineering,Specialization_computer science & engineering,Specialization_electrical engineering,Specialization_electronics & instrumentation eng,Specialization_electronics & telecommunications,Specialization_electronics and communication engineering,Specialization_electronics and electrical engineering,Specialization_information technology,Specialization_mechanical engineering,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Delhi,CollegeState_Haryana,CollegeState_Karnataka,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,CollegeState_other,Age,10percentage,12graduation,12percentage,CollegeTier,collegeGPA,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,68.25,2009,61,2,73.95,1,2014,455,530,655,0.943272158,305,452,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.9117,0.01,-0.3612,0.7941,155000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,88.2,2007,77.8,1,62.4,0,2011,595,695,575,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.0355,0.9688,-0.6343,-0.4078,0.0284,400000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,88.4,2008,76,2,79.6,0,2012,395,345,595,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.6491,0.1888,-0.6343,1.67803,-0.2875,460000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,78,2004,62,2,85,0,2010,365,555,615,0.930370607,565,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8192,-1.2153,1.5428,1.5899,0.6603,530000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,79.8,2010,85.2,2,72.63,1,2014,615,555,345,0.423951396,435,335.982659,406.5014286,402.026738,388,349.879562,338.8076923,-0.4463,-0.6201,-0.9122,-0.2344,-1.8189,325000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,75,2009,81.1,2,78.16,0,2013,315,340,235,0.356536488,295,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,-1.1644,-1.2861,-0.6048,0.0192,-1.244,105000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,82.46,2010,79.67,2,69.46,1,2014,395,495,470,0.971663491,449.5536627,335.982659,406.5014286,553,423.3360656,349.879562,338.8076923,0.1282,-0.1206,-0.6048,1.0333,-0.8608,240000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,87.3,2008,94.2,2,79.51,1,2012,435,435,495,0.124502074,545,233,406.5014286,402.026738,423.3360656,446,338.8076923,1.1283,1.7488,2.1234,-0.9953,1.0158,425000
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,77.4,2006,80,2,71.9,0,2010,365,555,575,0.654107475,449.5536627,335.982659,406.5014286,420,423.3360656,349.879562,338.8076923,-0.1082,0.3448,1.3977,0.5323,0.3444,535000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,87.6,2010,77.6,2,76.22,1,2014,510,655,535,0.193768442,449.5536627,292,406.5014286,402.026738,324,349.879562,338.8076923,-2.457,-1.2861,-0.1437,0.5262,-0.4776,350000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,84.8,2005,68,2,63,1,2011,475,535,525,0.376059587,385,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.6538,0.0328,0.9623,-0.1727,0.1864,180000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,76,2010,61.6,2,68.1,1,2014,420,470,510,0.298769129,375,335.982659,406.5014286,402.026738,356,349.879562,338.8076923,0.5591,0.3789,-0.4511,0.7798,1.0554,100000
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,92.8,2008,92.4,2,86.7,0,2012,475,515,515,0.538386893,465,333,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2782,0.3448,-0.344,-0.61337,0.1864,360000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,75,2009,60,2,56,1,2014,640,570,635,0.649389715,449.5536627,356,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2718,1.5444,0.9322,-0.4879,0.0973,250000
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,69.13,2007,64.4,2,76.3,1,2012,365,355,555,0.488347977,405,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.2628,-0.5523,-0.2714,0.29733,-0.2875,220000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,72.4,2009,63.6,2,65,0,2013,290,285,270,0.486747008,555,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,85000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,58,2005,60,2,66,0,2011,345,335,445,0.229481755,449.5536627,266,406.5014286,402.026738,423.3360656,420,338.8076923,-0.9969,-0.2793,0.8171,1.50173,0.3444,325000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,91.3,2009,90.7,2,71.65,1,2013,525,520,450,0.20739217,455,260,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.1336,0.2124,1.0859,-0.7415,-0.0943,175000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,84.6,2007,75.25,2,70.56,1,2011,305,375,555,0.563267824,425,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,-1.0593,-0.0537,-1.2303,-0.1295,200000
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,92,2009,89,2,64.08,0,2014,800,475,695,0.356536488,535,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,0.99,1.7109,1.547,-2.136,0.2889,305000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,93,2010,85.6,2,89,0,2014,605,545,680,0.493596387,435,324,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4463,1.7109,-0.4511,-0.4879,1.6302,400000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,65,2008,67.6,2,63.99,0,2013,465,620,635,0.983749967,635,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,225000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,54,2006,64,2,67.3,0,2011,305,415,415,0.635978756,445,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,300000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,81,2007,84,2,78,0,2013,520,535,545,0.793580615,495,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,-0.5523,-0.7068,-0.4078,-0.2875,460000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,62.4,2008,74.8,2,69.51,0,2012,450,350,245,0.080055281,334,335.982659,253,402.026738,423.3360656,349.879562,338.8076923,1.5644,0.2124,-0.4511,0.0192,1.247,300000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,78.6,2009,83.2,2,73,1,2013,570,670,470,0.960603252,355,466,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.7081,1.2114,0.3174,-1.6289,0.2889,340000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,72,2010,60,2,72.5,0,2014,500,360,510,0.356536488,405,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,0.8463,1.7109,1.2396,-1.3753,1.4386,300000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,79.85,2010,72,2,61,0,2015,630,460,415,0.622642916,475,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,300000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,84.16,2009,81.7,2,66.07,0,2013,440,485,605,0.978799293,495,335.982659,561,402.026738,423.3360656,349.879562,338.8076923,1.8517,0.7119,1.0859,-0.7415,-0.2859,300000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,69,2005,62.6,2,76.25,0,2010,395,455,475,0.694479328,195,366,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4173,0.1888,-0.4891,0.4148,0.8183,215000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,90.83,2009,92.5,2,82,0,2013,640,665,630,0.875503907,345,335.982659,406.5014286,402.026738,516,349.879562,338.8076923,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859,400000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,70,2009,72,2,61,0,2013,510,425,515,0.124502074,405,233,406.5014286,402.026738,423.3360656,420,338.8076923,-1.1644,-1.7856,-1.0659,0.1459,-2.5853,180000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,89,2007,78,2,80,0,2011,645,535,615,0.985461394,465,500,406.5014286,402.026738,423.3360656,393,338.8076923,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,470000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,91,2010,90,2,79,1,2014,650,425,450,0.622642916,415,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.2124,1.0859,-0.4879,0.6721,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,67,2009,73.8,2,69.75,0,2014,275,400,385,0.725984148,365,335.982659,406.5014286,438,423.3360656,349.879562,338.8076923,0.4155,-0.1206,0.4711,1.4136,0.6721,225000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,86,2007,83.8,2,71.4,0,2011,445,675,655,0.992259189,665,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.51,0.6568,-1.6502,-0.2902,-0.7615,505000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,85,2010,87,1,87.8,1,2014,730,610,695,0.976292561,449.5536627,484,406.5014286,402.026738,446,349.879562,338.8076923,-0.0154,0.2124,-0.1437,-0.7415,0.6721,450000
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,87.6,2008,89.67,2,71.3,0,2012,475,475,554,0.538386893,449.5536627,333,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.0464,0.8128,0.3817,0.88483,0.3444,390000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,55,2007,46,2,64.56,1,2013,560,340,235,0.563267824,425,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.7866,-0.6048,0.7798,0.0973,105000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,64,2006,49.5,2,54,0,2010,595,595,535,0.694479328,449.5536627,366,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.0464,-0.2793,0.8171,2.1774,1.1343,150000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,76,2009,55.6,2,60.64,0,2014,665,570,560,0.842248322,449.5536627,335.982659,469,402.026738,423.3360656,349.879562,338.8076923,0.7027,0.7119,0.9322,-1.5021,-0.0943,120000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,61,2008,65,2,68,1,2013,535,525,455,0.744758354,535,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,-0.6491,0.1888,-0.4891,0.1798,-0.9194,330000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,78.16,2007,84.28,2,62,0,2012,505,375,485,0.563267824,425,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.1855,-0.7473,0.2366,2.4712,-1.7093,320000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,67,2010,80,2,62.9,0,2014,525,435,380,0.23780284,565,335.982659,315,402.026738,423.3360656,349.879562,338.8076923,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,100000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,61,2006,63.8,1,67,0,2014,495,525,355,0.622642916,665,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,-0.0154,0.5454,0.4711,-2.0092,-1.0524,120000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,88.67,2009,86.8,2,74.94,1,2013,570,590,620,0.604241153,335,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.2124,-0.1437,-1.2486,-1.0524,325000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,73,2005,71.3,2,79.7,1,2011,545,665,435,0.901489571,545,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4992,1.1248,-1.2148,0.1798,0.6603,400000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,81.6,2006,62.7,2,71.2,0,2011,435,615,595,0.414337426,345,335.982659,406.5014286,366,423.3360656,349.879562,338.8076923,-1.3447,0.5008,-0.1988,-0.5253,-0.7615,440000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,73,2009,69,2,65.5,0,2014,465,480,415,0.622642916,435,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.1206,0.3174,0.653,-0.6692,180000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,80.53,2008,80.5,2,58.61,0,2013,645,795,675,0.983749967,635,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4463,1.3779,0.9322,-0.995,0.8637,350000
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,79.6,2011,87.58,2,6.63,0,2014,380,355,210,0.144789889,285,335.982659,284,402.026738,423.3360656,349.879562,338.8076923,0.8463,0.7119,0.4711,1.1601,0.4805,195000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,55.5,2010,66,2,61.25,0,2014,265,325,320,0.486747008,395,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-1.308,-2.1186,-1.2196,0.2727,-1.0524,180000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,90,2008,94.5,2,72,1,2012,365,395,455,0.824666401,395,400,406.5014286,402.026738,423.3360656,340,338.8076923,-0.881,-0.6693,-1.2511,-0.6428,-1.0774,325000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,80,2006,70,1,59,0,2011,585,645,575,0.942116551,575,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4992,0.1888,-0.7794,0.4148,0.0284,300000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,73,2009,72.6,2,65,0,2013,475,555,665,0.824666401,405,400,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,350000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,76,2006,76,2,70,0,2012,505,545,445,0.884122512,535,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.3941,0.5008,-0.6343,0.62043,-1.3934,380000
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,81.2,2008,80.25,1,70.12,0,2013,605,545,705,0.910770164,355,433,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.7651,0.5008,0.0914,0.7967,-0.1295,420000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,72,2008,59,2,68,0,2012,545,525,150,0.24545566,335,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.6538,-0.4353,-0.0537,1.5899,-1.8673,225000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,64,2007,76,2,81,1,2013,430,470,475,0.23780284,445,335.982659,315,402.026738,423.3360656,349.879562,338.8076923,0.8463,-0.7866,1.0859,0.5262,-0.2859,235000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,68.83,2008,69.6,2,69.5,0,2014,485,510,560,0.338786347,365,292,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.1336,1.2114,1.7007,-2.0092,1.247,145000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,81,2010,88.88,2,75.1,0,2014,570,445,310,0.966006923,449.5536627,335.982659,406.5014286,402.026738,580,349.879562,338.8076923,0.1282,-0.6201,0.01,0.7798,-0.8608,240000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,73.8,2008,66.6,2,70.41,0,2014,570,630,545,0.911395278,445,335.982659,500,402.026738,423.3360656,349.879562,338.8076923,0.1282,0.5454,0.3174,-0.2344,-0.2859,240000
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,86.5,2007,93.1,2,70,1,2011,645,605,595,0.670743151,455,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.0464,-0.1232,-0.0537,1.1199,-0.7615,325000
